update,rollout_steps,batch_size,completed_episodes,episode_return_sum,average_step_reward,actor_loss,critic_loss,entropy,eval_avg_return,eval_std_return,eval_avg_length
74.0,128.0,384.0,3.0,89.55679053068161,0.6996623873710632,-0.008554075378924608,0.5045342048009237,2.2665642301241555,26.39259275911577,3.820938058618733,40.0
75.0,128.0,384.0,3.0,84.29169499874115,0.6585288643836975,-0.01728443258131544,0.26175721548497677,2.2934603095054626,26.39259275911577,3.820938058618733,40.0
76.0,128.0,384.0,4.0,85.99415516853333,0.6718292832374573,-0.012175068724900484,0.23771556901435056,2.232015997171402,26.39259275911577,3.820938058618733,40.0
77.0,128.0,384.0,3.0,93.66740053892136,0.7317765355110168,-0.018445270601660013,0.6607036602993807,2.0672883143027625,26.39259275911577,3.820938058618733,40.0
78.0,128.0,384.0,3.0,100.1858746111393,0.7827021479606628,-0.005186707557489474,0.4772079059233268,2.0490895559390387,26.39259275911577,3.820938058618733,40.0
79.0,128.0,384.0,3.0,87.9203251004219,0.6868775486946106,-0.006960711907595396,0.3538788290073474,1.8456517060597737,26.39259275911577,3.820938058618733,40.0
80.0,128.0,384.0,3.0,96.91747617721558,0.7571678161621094,-0.007891692221164703,0.6819604833920797,1.9743696202834446,26.39259275911577,3.820938058618733,40.0
81.0,128.0,384.0,4.0,80.00683525204659,0.6250534057617188,-0.010401686537079513,0.3527228857080142,1.8053560157616932,26.39259275911577,3.820938058618733,40.0
82.0,128.0,384.0,3.0,85.11195117235184,0.6649370789527893,-0.010421425142946342,0.28842548715571564,1.7396868666013081,26.39259275911577,3.820938058618733,40.0
83.0,128.0,384.0,3.0,82.5020677447319,0.6445474028587341,-0.008011430191497007,0.21219829842448235,1.9198378324508667,26.39259275911577,3.820938058618733,40.0
84.0,128.0,384.0,3.0,92.42907348275185,0.722102165222168,-0.007599531440064311,0.46863266328970593,1.9508888473113377,26.39259275911577,3.820938058618733,40.0
85.0,128.0,384.0,3.0,86.92193213105202,0.6790776252746582,-0.013800015052159628,0.42351700365543365,2.037878622611364,26.39259275911577,3.820938058618733,40.0
86.0,128.0,384.0,4.0,78.07442393898964,0.6099564433097839,-0.00900934093321363,0.37675444409251213,2.1039867301781974,26.39259275911577,3.820938058618733,40.0
87.0,128.0,384.0,3.0,90.5225183069706,0.707207202911377,-0.006835415028035641,0.43460630004604656,2.3459624449412027,26.39259275911577,3.820938058618733,40.0
88.0,128.0,384.0,3.0,88.33388239145279,0.6901084780693054,-0.014575001007566849,0.40340880180398625,2.3425088028113046,26.39259275911577,3.820938058618733,40.0
89.0,128.0,384.0,3.0,78.0906291604042,0.6100830435752869,-0.012864923492694894,0.25210968653361004,2.37711430589358,26.39259275911577,3.820938058618733,40.0
90.0,128.0,384.0,3.0,81.19070300459862,0.6343023777008057,-0.016331416554749012,0.18810381647199392,2.432800908883413,26.39259275911577,3.820938058618733,40.0
91.0,128.0,384.0,4.0,113.38125571608543,0.8857911229133606,-0.008850549658139547,0.5914548536141714,2.3087012271086373,26.39259275911577,3.820938058618733,40.0
92.0,128.0,384.0,3.0,95.93249127268791,0.7494725584983826,-0.014489421310524145,0.22855695399145284,2.5215723117192588,26.39259275911577,3.820938058618733,40.0
93.0,128.0,384.0,3.0,93.32417324185371,0.7290950417518616,-0.010049862321466208,0.4876824902991454,2.487062484025955,26.39259275911577,3.820938058618733,40.0
94.0,128.0,384.0,3.0,85.93027049303055,0.6713302135467529,-0.015955485713978607,0.2491128065933784,2.581638664007187,26.39259275911577,3.820938058618733,40.0
95.0,128.0,384.0,3.0,84.89398163557053,0.6632341742515564,-0.009735636413097382,0.12932208149383465,2.600312421719233,26.39259275911577,3.820938058618733,40.0
96.0,128.0,384.0,4.0,79.41869160532951,0.6204585433006287,-0.009126079191143313,0.26493974030017853,2.4598660469055176,26.39259275911577,3.820938058618733,40.0
97.0,128.0,384.0,3.0,80.51146417856216,0.6289958357810974,-0.01701175149840613,0.2171680467824141,2.17532009879748,26.39259275911577,3.820938058618733,40.0
98.0,128.0,384.0,3.0,80.94510129094124,0.6323836445808411,-0.013969944013903538,0.22510741030176482,2.4726308385531106,26.39259275911577,3.820938058618733,40.0
99.0,128.0,384.0,3.0,102.58199495077133,0.8014218211174011,-0.012738490477204323,0.3781066946685314,2.5394441286722818,26.39259275911577,3.820938058618733,40.0
100.0,128.0,384.0,3.0,78.37676450610161,0.6123185157775879,-0.010323185628900925,0.25612872652709484,2.5101580719153085,28.44708824038105,5.442507630247749,40.0
101.0,128.0,384.0,4.0,82.73880538344383,0.6463969349861145,-0.013720690350358685,0.12884831552704176,2.5199727614720664,28.44708824038105,5.442507630247749,40.0
102.0,128.0,384.0,3.0,84.18448460102081,0.6576912999153137,-0.017042489489540458,0.1705255222817262,2.452128936847051,28.44708824038105,5.442507630247749,40.0
103.0,128.0,384.0,3.0,81.50966992974281,0.6367942690849304,-0.008827943665285906,0.2688304117570321,2.4519214431444802,28.44708824038105,5.442507630247749,40.0
104.0,128.0,384.0,3.0,95.57179260253906,0.7466546893119812,-0.013608111068606377,0.24717317645748457,2.2148748437563577,28.44708824038105,5.442507630247749,40.0
105.0,128.0,384.0,3.0,91.42458161711693,0.7142545580863953,-0.012301614896083871,0.1605397816747427,2.25846536954244,28.44708824038105,5.442507630247749,40.0
106.0,128.0,384.0,4.0,88.38676136732101,0.6905215382575989,-0.01093534907946984,0.31722634844481945,2.1298342794179916,28.44708824038105,5.442507630247749,40.0
107.0,128.0,384.0,3.0,88.59350049495697,0.6921367645263672,-0.01622171381798883,0.2808160378287236,2.292260984579722,28.44708824038105,5.442507630247749,40.0
108.0,128.0,384.0,3.0,76.25903704762459,0.5957737565040588,-0.007734787107134859,0.13340624887496233,2.5138254960378013,28.44708824038105,5.442507630247749,40.0
109.0,128.0,384.0,3.0,83.37175738811493,0.6513418555259705,-0.008236925583332777,0.20688697323203087,2.3956571320692697,28.44708824038105,5.442507630247749,40.0
110.0,128.0,384.0,3.0,77.0690530538559,0.6021019816398621,-0.005980329044784109,0.29151782145102817,2.217813422282537,28.44708824038105,5.442507630247749,40.0
111.0,128.0,384.0,4.0,96.85644146800041,0.7566909193992615,-0.009746153877737621,0.28689369186758995,2.3175152937571206,28.44708824038105,5.442507630247749,40.0
112.0,128.0,384.0,3.0,109.04423698782921,0.8519081473350525,-0.008831398755622407,0.2713160278896491,2.299078424771627,28.44708824038105,5.442507630247749,40.0
113.0,128.0,384.0,3.0,97.70741313695908,0.7633392214775085,-0.011383735109120607,0.2537050911535819,1.9544554700454075,28.44708824038105,5.442507630247749,40.0
114.0,128.0,384.0,3.0,86.91599982976913,0.6790311932563782,-0.017381378449499607,0.32757305291791755,2.219451586405436,28.44708824038105,5.442507630247749,40.0
115.0,128.0,384.0,3.0,93.64301064610481,0.7315860390663147,-0.007262300855169694,0.23903913733859858,2.1929396788279214,28.44708824038105,5.442507630247749,40.0
116.0,128.0,384.0,4.0,111.04398390650749,0.8675311207771301,-0.008254893201713761,0.2557845190167427,2.131249522169431,28.44708824038105,5.442507630247749,40.0
